review_id,user_id,business_id,stars,useful,funny,cool,text,date,label_reel,prediction
yNxcpHIyMittjFyJtIPSxg,OM5VwcBZ_bJMb-K2n_m6Bw,TLZ3-eDPLhUzfsWO4ad6Ug,5,1,0,0,"I never had a poboy in my life and going here to try my first ever poboy was one of the best decisions my friends and I made on our trip to NOLA! I ordered the fried shrimp poboy, which I halved with my cousin, and it definitely hit the spot! You have the option of ordering a poboy dressed (with the usual mayo, lettuce, pickles, and lettuce) or undressed -- but honestly, why would you not have it dressed? I love the crisp and crunchiness of the poboys and that they did not skimp out on the shrimp (our sandwiches were overflowing with fried shrimp). The poboys on the menu come with a side of creole slaw, fries, or onion rings -- I opted for the slaw, which was regular cole slaw with a little kick to it. 

I also ordered a side of spiced potato salad, which was also really good! For drinks, I ordered the Hurricane. I was disappointed in the Hurricane from Lafitte's and decided to give it another try at Mahony's and the verdict? TASTY and I liked that I did taste the alcohol (as opposed to Lafitte's watered down version). It was a perfect mix of sweetness and booze! 

The interior of Mahony's is very modern-looking. The bar area was impressive, but what really caught my attention was the small area at the very back, which featured Tabasco sauces that spelled out ""NOLA."" It's a cute background for an IG-worthy photo opp! 

Our waitress Ashley was a GEM. She's the definition of southern hospitality and even recommended places for my friends and I to go to! She was super bubbly and made our experience at Mahony's even better!",2019-01-08 02:36:30,positif,positif
b85UBhScH2RYNzGy7lJr2Q,Vc0HNtXEwPYMPowgYBG0pQ,_8GPLch3GAnhOmymvG947w,4,1,0,1,"Food choices were quite interesting. The spring rolls were fresh, crisp and delicious. The Ramen with Tempura was tasty. The Chicken Sontanghon was quite interesting. The bean thread noodles in it were something new for me. Everything was so fresh feeling. The had at least a couple of decent craft beers to choose from, Daredevil and Bells were tapped at the time. Beer was a bit foamy though...We got brave and had dessert: a warm chocolate cake with raspberries, topped with a dark chocolate ice cream that just absolutely must have come from choco- heaven...Service was fine, friendly and got samples of beer (they were sure which beers they had).They had a good crowd for our late dinner so they seem to be catching on well...I would absolutely recommend the place...the dessert OMG!",2015-11-22 05:27:02,positif,positif
volU3lBnDPTkl_DsWs58Dg,ezsDAOqzK_w2BPdf1qQ7fg,aUoMG97DMJG4nmwhT6z1zA,4,0,0,0,"Ahh..the Devon's of old has returned and I for one am thankful.  We honestly stopped frequenting after the last fiasco of fish that looked to be taken straight from a Gordon's Fisherman's box. However, they have redeemed themselves after an awesome dinner with a server that was attentive and knowledgeable, offering the just perfect amount of casual conversation and service.

Our food was tasty, hot, and prompt. The server had a working understanding of our wine and offered an excellent assessment of our ordered bottle.  

Welcome back Devon's, we missed you.",2021-09-17 19:32:49,positif,positif
UWpjvalyRVIlRjTMhclaYQ,SjrhOHpRVLXtGRjD9LohdQ,IO3apWfFnKPO2XRFmGfTEw,5,0,0,0,The bread pudding is amazingly delicious! We ordered last year for Christmas and it was the best!,2020-12-06 16:41:56,positif,positif
jxPDgD5dF6uRPd9OlhWXNQ,waWInNypcWstWaXYW9s2Mg,qHCIFAMTlE95NPvLc-C7Dw,3,0,1,0,"Good little sangwich shop with plenty to offer.  Inside is rather small, but cozy.

I ordered the large Greek salad and a #2 (ham/salami) sandwich. Staff was very pleasant and listed all the items that are included in the sandwich, (lettuce, tomatoes, onions, Italian dressing). I opted to keep it the way it came.  

The Greek salad was just ok. It was pre-made, but had all the right amount of ingredients (olives, feta, pepperocinis, etc).  The sandwich was also just ok.  Honestly,  I wasn't a fan of the tomatoes.   Maybe it was the way they were looking at me!  They were very soft and liquidy.  The bread didn't seem fresh at all. Some parts were chewier than others.  I dare say that the sandwiches at a nearby grocery store are better.  Even the pre-made ones.",2017-08-06 21:58:53,neutre,neutre
J1fo7jRRYoU2sRsWUyWTLA,KAJXZAkzNxzB_9O87x5j2Q,XcxoQZHb7BAGV_5sgB4Xig,2,0,0,0,"While we love the bagels, we won't be back. They REPEATEDLY short us when we buy a dozen. I bought 2 dozen and they shorted me 6 bagels. I discovered when I got home. I bought a dozen to send to a friend's house so I took them all out of the bag to re-bag into 2. I guess they figured by the time I got home I would feel like going back. I did go back though. I just brought home a 'dozen' and it was short 2 bagels. Why boast giving a baker's dozen (nobody does that anymore) when you can't even count to 12? What a shame. I don't think it is accidental.",2020-08-15 13:52:34,négatif,négatif
CAAp2ZmyPqpaVJN9P1djew,Va1VeFo3so8d444ohkSGjg,q_PFmdGcKx2H7z2ze8H26w,3,3,0,0,"I have to side with Brett on this one. My first encounter with Wright's was at a friend's birthday gathering where I tried a piece of coconut-pineapple cake. The second time was another party with another cake. The most recent time, I finally made it a point to go and get a sandwich and some cake to go.

You go in, stand in a line (or not, as I went on an off-hour), place your order, wait for it, check out, and find a seat in their dining area. Not the most friendly setup, but it works. I ended up getting the New Yorker and wasn't too blown away by any means. Yeah it was a large sandwich, but it felt like some of the meat could have been fresher. I opted to wash the salt down with a mix of sweet and mango teas, and was actually really surprised to see they had a few different options at the drink station. 

I got my slice to go and it was good, as with my other cake experiences. I think it might just be me, but most of the time I scrape some of the icing off as it was just too much sugar. Otherwise it's a pretty tasty treat.",2014-02-11 08:44:56,neutre,neutre
rxo5JzFA6x-3TSbzj4cJCA,21u_7llMMrgnWD9nyWbgAA,8sf9kv6O4GgEb0j1o22N1g,1,3,1,1,"Shady, Misleading, Unethical.  CROOKS!  I went to SB Honda to buy out my lease.  Even though my lease has no provision for any fees at  End of Lease or to exercise the Purchase Option, the finance manager repeatedly told me that Honda Finance REQUIRES a $500 additional payment to buy a vehicle at end of lease.  He swore that it was Honda, not the dealership's requirement and he could not waive or reduce it.  

I signed the sale contract, then took it home to review.  (yeah, I know - review first, then sign)  Not only did they add $500 to the purchase price of the vehicle (instead of putting the fee on a separate line item, but they charged for smog check and smog certificate (which they didn't perform) AND registration and license fees - which I proved I had already paid.

I called Honda Finance and learned that there is no Honda-mandated fee, that it was up to the dealer, but had to be clearly detailed in the contract.

When I brought all this to the attention of the finance manager, he punted to a sales manager, who offered to void the contract.  Which I did.

How many people are being taken advantage of,  unaware of these illegal practices  Their greedy short sightedness, cost them a vehicle sale of a friend I brought with me, and of course, the loss of all my future business.

Go to Oxnard, Thousand Oaks or Woodland Hills, all of whom have treated me better. with the several Hondas I've acquired for myself and friends over the years.",2013-08-12 22:37:34,négatif,négatif
LGLn-iqo37gGAnZMdYcWdQ,b4B8iOicVY_YmVRz40lKHw,wPViqOIThG5W_p4FKGqjrQ,4,1,0,1,Came to check out their beer selection from what their insta showed. They had one of the ones I wanted the sour berry blast one but didn't have the bomb pop seltzer one I wanted but will come back to grab it. The atmosphere was great so next time I come back I'll sit eat and drink!,2021-06-20 21:10:14,positif,positif
gp68gVsgML6jDp65JR4xMQ,kKGWK0l7GYzss1uyn1V2gA,YCus7sTuozlDJhIBf8szzw,1,4,0,0,This is one of the worst gyms I have ever been to! Never go here! The equipment is amazing and I love the gym setup but the employees do not care about you and treat you horribly. I've had several problems within just one year of this membership.,2020-10-24 02:26:00,négatif,négatif
P1-mRiHmWT_L4i2jJr5U4g,qiXYFRHE4P2rZuLh3FXhhw,9wFFQUCn1j35CYea_dqhsg,3,0,0,0,The food was of below average quality. It tasted to sour and the portions are not worth the money. But will continue to order their sandwiches.,2019-12-07 20:57:46,neutre,négatif
gKfyH9ju_KBu93_i_uHktA,V_J-GXvE-eYbyWEsd6RxZQ,GZcZ5wUcGcIVAM0_OEmIRw,3,0,0,0,"Eh. Not much to talk about. One complain their food sizes are very small. At least for adults. They often mess up the sizes of drinks. But usually they make it bigger and charge you for smaller so it is okay. It can be fun to eat on the go though so that keeps this place at 3 stars. Got to admit they have some tasty food. Their large fry is a Burger King small. At least close to it. But due to tasty food and the fun setting in the car I give it 3. However you due need a lot of room to store your order. In the front you can use the dashboard. In the back just use extra seats. I can say this, eating in the car is better than outside on the tables. One time we tried that and our pile of napkins flew everywhere and we needed to fetch them. Also the birds love to steal food. Or at least try to. I suggest putting a napkin over any food containers to try and keep heat inside. So yeah the car is better.",2015-07-03 03:51:12,neutre,neutre
upKhI9ocTKbtqpjhvHYLog,gDYfG4E8c7LUMp7mPz0J8A,TU9botWYKox5D9dZWavhVA,5,0,0,0,I loveeee this park. It's so awesome. I took photos here and I always walk here. I just wish people would not litter when there are so many trash cans in that area. I've seen so many different ducks and I saw deer as well which was awesome.,2019-07-07 04:02:21,positif,positif
rPRWAv4s78dpUCoeCD05mQ,Xo1UmeiqnQXvBRP-_bkDPQ,QkHUW81Cwu9WPemHW7oL-A,5,0,0,0,"Needed a lot of alterations for my quince dress and she did above and beyond!!! She made a train in the back, fixed the bust, and hemmed the bottom so it wouldn't drag in the front. It was perfect and she did it all for a decent price. Would highly recommend!",2021-05-10 16:10:51,positif,positif
BcK-cM-Efh_Tqvnw4xjp3Q,aYxrwlLyfYDK4DsJXTSPIw,TrBIfq2XPO854CcnaOULIw,4,1,0,0,"This is one of those reviews that will seem inconsistent...I've been here several times. I love the food. I love the atmosphere. I don't find the service warm. The tables are too close together. No matter when we go and even if Every table is empty we get asked if we made a reservation and then there's some hemming and hawing. It just seems unnecessary...there could be a welcome reception for people who walk in when all the tables are empty. 
The popcorn chicken is a siren chicken song that calls us back. The location is so central and the wine selection has been pretty good every time, so we keep going back. 
You can see, there are many reasons to go but go with eyes open to some of the drawbacks mentioned above as well as parking can be iffy. It's all street and paid.",2018-02-15 05:26:13,positif,positif
